id,invoice_id,time_id,customer_id,product_id,payment_method_id,product_quantity,total_per_product,total_invoice,currency_type,ingestion_date,last_modified_date
914,915,267840,28,42,2,3,929.6266734882812,929.6266734882812,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
915,916,207360,57,32,0,3,510.14702237622777,510.14702237622777,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
916,917,444960,5,12,2,1,368.6990536785539,368.6990536785539,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
917,918,220320,15,39,1,4,983.5922002449904,983.5922002449904,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
918,919,515520,36,39,2,4,266.0563713507706,266.0563713507706,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
919,920,171360,0,34,0,1,356.5962267740675,356.5962267740675,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
920,921,7200,43,36,2,5,356.83108268961854,356.83108268961854,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
921,922,372960,97,23,0,3,212.48673700774955,212.48673700774955,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
922,923,361440,21,23,0,1,324.80446440152144,324.80446440152144,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
923,924,511200,54,3,3,1,425.7800757301745,425.7800757301745,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
924,925,444960,20,32,0,10,152.9569897185596,152.9569897185596,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
925,926,152640,12,18,0,1,817.6627835033096,817.6627835033096,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
926,927,240480,89,31,0,4,115.48583079879548,115.48583079879548,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
927,928,226080,80,5,3,2,557.7082301730755,557.7082301730755,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
928,929,285120,18,38,3,10,684.2065425035903,684.2065425035903,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
929,930,300960,52,16,2,2,518.5292684862497,518.5292684862497,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
930,931,87840,5,48,2,2,750.685159210693,750.685159210693,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
931,932,322560,22,36,1,7,741.0881299384841,741.0881299384841,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
932,933,509760,80,21,1,2,217.60493920749144,217.60493920749144,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
933,934,172800,4,45,0,7,369.7221942848472,369.7221942848472,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
934,935,296640,52,24,0,10,425.9421788849093,425.9421788849093,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
935,936,144000,43,47,0,9,242.52972926041792,242.52972926041792,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
936,937,263520,38,19,1,1,481.8103891125289,481.8103891125289,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
937,938,80640,75,48,2,8,458.1959092759795,458.1959092759795,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
938,939,521280,69,4,0,7,626.3906635963377,626.3906635963377,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
939,940,338400,57,17,0,2,653.6003092791624,653.6003092791624,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
940,941,321120,76,16,1,3,211.4295025021104,211.4295025021104,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
941,942,390240,58,18,1,10,519.1936202037338,519.1936202037338,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
942,943,508320,94,44,0,7,349.8605429349433,349.8605429349433,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
943,944,416160,16,35,1,4,594.0069117475559,594.0069117475559,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
944,945,309600,88,4,3,7,238.6885867184861,238.6885867184861,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
945,946,100800,24,5,1,2,729.8375661456719,729.8375661456719,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
946,947,208800,97,40,3,4,112.48042997310664,112.48042997310664,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
947,948,220320,39,31,1,10,524.5702250610572,524.5702250610572,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
948,949,79200,31,0,2,8,158.01801065614245,158.01801065614245,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
949,950,290880,5,35,0,9,490.3940476743179,490.3940476743179,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
950,951,319680,99,2,3,10,765.2846070981736,765.2846070981736,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
951,952,514080,18,41,1,1,447.7762674053628,447.7762674053628,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
952,953,44640,33,27,2,1,595.6114559178927,595.6114559178927,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
953,954,210240,50,46,2,10,889.4090575034678,889.4090575034678,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
954,955,30240,29,20,1,5,927.8843985088728,927.8843985088728,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
955,956,218880,22,33,1,1,246.9168841306516,246.9168841306516,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
956,957,133920,43,17,3,6,112.35165465012908,112.35165465012908,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
957,958,296640,64,3,2,4,849.4450157757568,849.4450157757568,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
958,959,44640,99,10,1,10,672.0411673543523,672.0411673543523,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
959,960,129600,25,0,2,4,764.8589756688295,764.8589756688295,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
960,961,83520,16,18,3,5,263.66592285377146,263.66592285377146,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
961,962,411840,57,49,0,7,603.4601114209672,603.4601114209672,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
962,963,463680,43,36,3,5,199.3157025554999,199.3157025554999,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
963,964,318240,46,22,1,3,782.3161549871735,782.3161549871735,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
964,965,485280,48,5,1,9,566.6489561210028,566.6489561210028,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
965,966,213120,8,13,2,9,309.7750199785541,309.7750199785541,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
966,967,473760,11,5,1,7,926.9299016369137,926.9299016369137,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
967,968,67680,51,43,3,2,188.6644646958576,188.6644646958576,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
968,969,12960,75,33,3,10,240.09624019818943,240.09624019818943,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
969,970,178560,48,17,2,8,177.0932118408839,177.0932118408839,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
970,971,116640,59,37,3,7,208.76894802596507,208.76894802596507,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
971,972,300960,53,22,0,5,366.62540216911225,366.62540216911225,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
972,973,164160,19,44,1,1,302.0908235677377,302.0908235677377,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
973,974,77760,20,40,0,3,230.77345129627605,230.77345129627605,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
974,975,203040,87,6,3,2,630.2174673800004,630.2174673800004,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
975,976,339840,30,43,3,7,668.9550836403639,668.9550836403639,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
976,977,63360,11,36,0,2,794.0343559255539,794.0343559255539,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
977,978,313920,39,14,3,8,648.4944013376854,648.4944013376854,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
978,979,43200,50,48,3,8,211.5863616362921,211.5863616362921,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
979,980,444960,21,6,2,2,809.4525630362496,809.4525630362496,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
980,981,177120,38,45,0,3,304.1657066391191,304.1657066391191,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
981,982,262080,23,1,3,2,819.971753055629,819.971753055629,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
982,983,118080,68,2,2,1,293.1622760954559,293.1622760954559,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
983,984,267840,19,36,1,9,644.9745757308489,644.9745757308489,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
984,985,424800,0,39,1,4,336.3881631610117,336.3881631610117,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
985,986,66240,77,19,0,2,721.1238747935116,721.1238747935116,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
986,987,322560,14,19,2,3,840.6741591398816,840.6741591398816,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
987,988,352800,63,35,2,9,807.4353011386577,807.4353011386577,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
988,989,14400,10,47,0,2,936.1373104279836,936.1373104279836,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
989,990,335520,66,28,1,7,632.7407089023444,632.7407089023444,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
990,991,449280,73,33,0,4,223.28142859890687,223.28142859890687,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
991,992,398880,48,45,0,5,938.157406730152,938.157406730152,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
992,993,231840,12,48,0,4,689.2186646982844,689.2186646982844,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
993,994,33120,55,3,0,9,376.6220380097173,376.6220380097173,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
994,995,246240,47,19,0,8,390.1601945582071,390.1601945582071,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
995,996,263520,22,46,1,4,196.4451475004094,196.4451475004094,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
996,997,138240,86,33,1,1,285.74967019924134,285.74967019924134,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
997,998,444960,48,20,1,3,734.3031109689291,734.3031109689291,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
998,999,247680,98,49,0,4,982.0869575036633,982.0869575036633,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
999,1000,145440,69,38,0,6,469.6650602585416,469.6650602585416,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
